InvoiceNo,CustomerID,InvoiceDate,Quantity,UnitPrice,TotalPurchaseValue,ProductCategory,Country
INV000259,CUST0237,2023-09-09 02:45:00,3,99.19,297.57,Sports,United Kingdom
INV000142,CUST0232,2023-09-09 15:55:00,1,77.79,77.79,Electronics,United Kingdom
INV000659,CUST0203,2023-09-10 05:53:00,1,36.45,36.45,Electronics,Spain
INV002330,CUST0008,2023-09-10 05:57:00,6,142.76,856.56,Home & Kitchen,United Kingdom
INV002562,CUST0010,2023-09-10 12:03:00,4,173.14,692.56,Beauty,United Kingdom
INV000990,CUST0033,2023-09-10 16:38:00,1,62.56,62.56,Beauty,United Kingdom
INV002500,CUST0240,2023-09-10 19:03:00,2,36.87,73.74,Beauty,United Kingdom
INV001809,CUST0098,2023-09-11 00:07:00,6,85.08,510.48,Electronics,Netherlands
INV001360,CUST0086,2023-09-11 05:22:00,6,69.34,416.04,Clothing,United Kingdom
INV000454,CUST0001,2023-09-11 08:31:00,2,78.26,156.52,Clothing,Germany
INV000573,CUST0032,2023-09-12 05:19:00,2,17.55,35.1,Beauty,United Kingdom
INV002790,CUST0234,2023-09-12 07:02:00,3,55.34,166.02,Beauty,United Kingdom
INV002786,CUST0173,2023-09-12 22:10:00,4,71.78,287.12,Clothing,United Kingdom
INV002274,CUST0108,2023-09-13 10:55:00,1,123.29,123.29,Sports,United Kingdom
INV002904,CUST0052,2023-09-13 11:23:00,11,199.21,2191.31,Electronics,France
INV002419,CUST0065,2023-09-13 16:12:00,3,50.9,152.7,Beauty,Germany
INV002802,CUST0163,2023-09-13 17:15:00,1,68.94,68.94,Sports,United Kingdom
INV002495,CUST0019,2023-09-13 17:35:00,2,69.86,139.72,Electronics,United Kingdom
INV001492,CUST0032,2023-09-14 08:21:00,1,24.78,24.78,Beauty,Netherlands
INV002548,CUST0106,2023-09-15 00:00:00,4,45.09,180.36,Home & Kitchen,Netherlands
INV001382,CUST0046,2023-09-15 02:27:00,4,128.93,515.72,Beauty,Netherlands
INV001637,CUST0153,2023-09-15 03:11:00,2,21.67,43.34,Clothing,France
INV002429,CUST0161,2023-09-15 03:44:00,3,70.43,211.29,Home & Kitchen,Spain
INV000453,CUST0159,2023-09-15 04:06:00,1,43.59,43.59,Sports,United Kingdom
INV002803,CUST0066,2023-09-15 05:52:00,3,77.65,232.95,Home & Kitchen,United Kingdom
INV002072,CUST0084,2023-09-15 17:49:00,1,30.85,30.85,Sports,United Kingdom
INV002937,CUST0120,2023-09-15 19:54:00,3,42.85,128.55,Clothing,Germany
INV002016,CUST0080,2023-09-16 18:07:00,5,38.25,191.25,Clothing,United Kingdom
INV000917,CUST0137,2023-09-17 04:04:00,2,55.96,111.92,Clothing,United Kingdom
INV000339,CUST0181,2023-09-17 04:16:00,2,65.34,130.68,Electronics,United Kingdom
INV000027,CUST0130,2023-09-17 06:38:00,4,46.66,186.64,Clothing,Netherlands
INV002152,CUST0020,2023-09-17 08:23:00,4,40.1,160.4,Clothing,Germany
INV000959,CUST0166,2023-09-17 23:03:00,1,116.06,116.06,Sports,United Kingdom
INV000920,CUST0227,2023-09-17 23:30:00,8,190.94,1527.52,Beauty,Netherlands
INV002896,CUST0103,2023-09-18 03:59:00,7,86.29,604.03,Clothing,United Kingdom
INV001527,CUST0159,2023-09-18 06:53:00,3,30.91,92.73,Electronics,Spain
INV000944,CUST0062,2023-09-18 08:45:00,3,71.75,215.25,Beauty,United Kingdom
INV002395,CUST0068,2023-09-18 13:16:00,3,96.86,290.58,Sports,United Kingdom
INV001871,CUST0203,2023-09-19 10:33:00,2,61.57,123.14,Clothing,Germany
INV000090,CUST0053,2023-09-19 14:52:00,3,247.6,742.8,Sports,Germany
INV000640,CUST0216,2023-09-19 15:07:00,1,46.09,46.09,Beauty,Germany
INV002470,CUST0070,2023-09-19 22:08:00,8,122.52,980.16,Clothing,Germany
INV002460,CUST0226,2023-09-20 07:52:00,1,40.33,40.33,Beauty,United Kingdom
INV001838,CUST0219,2023-09-20 13:56:00,7,58.47,409.29,Electronics,United Kingdom
INV002398,CUST0102,2023-09-20 23:38:00,1,42.0,42.0,Electronics,Netherlands
INV000235,CUST0141,2023-09-21 14:30:00,10,277.18,2771.8,Home & Kitchen,United Kingdom
INV001543,CUST0015,2023-09-21 14:40:00,2,45.51,91.02,Home & Kitchen,United Kingdom
INV000781,CUST0214,2023-09-21 16:30:00,1,45.3,45.3,Sports,United Kingdom
INV001861,CUST0204,2023-09-21 22:26:00,4,147.25,589.0,Electronics,United Kingdom
INV002347,CUST0218,2023-09-21 23:16:00,4,122.32,489.28,Beauty,Spain
INV000214,CUST0084,2023-09-22 05:28:00,2,55.44,110.88,Clothing,United Kingdom
INV001500,CUST0086,2023-09-22 07:39:00,4,66.34,265.36,Home & Kitchen,United Kingdom
INV001246,CUST0008,2023-09-22 12:22:00,5,110.37,551.85,Clothing,United Kingdom
INV002140,CUST0094,2023-09-22 21:44:00,2,54.29,108.58,Electronics,United Kingdom
INV001655,CUST0218,2023-09-23 07:53:00,7,136.75,957.25,Home & Kitchen,France
INV001549,CUST0153,2023-09-23 12:43:00,1,34.13,34.13,Electronics,France
INV002320,CUST0151,2023-09-23 22:13:00,7,137.4,961.8,Beauty,United Kingdom
INV002114,CUST0051,2023-09-24 20:01:00,6,264.19,1585.14,Clothing,United Kingdom
INV001260,CUST0182,2023-09-24 21:15:00,1,52.17,52.17,Clothing,United Kingdom
INV001269,CUST0007,2023-09-24 21:17:00,2,29.37,58.74,Sports,United Kingdom
INV001789,CUST0039,2023-09-24 21:46:00,3,130.18,390.54,Electronics,United Kingdom
INV001422,CUST0081,2023-09-24 23:23:00,6,133.37,800.22,Beauty,United Kingdom
INV002539,CUST0084,2023-09-25 03:06:00,1,41.76,41.76,Clothing,United Kingdom
INV000789,CUST0042,2023-09-25 08:02:00,2,93.09,186.18,Sports,Germany
INV000044,CUST0152,2023-09-25 09:07:00,1,51.82,51.82,Home & Kitchen,United Kingdom
INV000660,CUST0118,2023-09-25 09:49:00,3,31.84,95.52,Electronics,Spain
INV001872,CUST0058,2023-09-25 11:15:00,1,65.7,65.7,Home & Kitchen,Germany
INV001031,CUST0130,2023-09-26 02:01:00,1,83.27,83.27,Electronics,Spain
INV002369,CUST0208,2023-09-26 11:34:00,3,114.66,343.98,Home & Kitchen,United Kingdom
INV000931,CUST0105,2023-09-26 12:42:00,4,274.61,1098.44,Beauty,Germany
INV002721,CUST0115,2023-09-26 16:02:00,4,75.35,301.4,Electronics,United Kingdom
INV000667,CUST0025,2023-09-27 03:04:00,3,62.38,187.14,Beauty,United Kingdom
INV002001,CUST0033,2023-09-27 03:35:00,3,37.04,111.12,Clothing,United Kingdom
INV001353,CUST0153,2023-09-27 10:05:00,4,39.22,156.88,Clothing,Germany
INV001885,CUST0015,2023-09-27 16:12:00,2,31.35,62.7,Beauty,France
INV000386,CUST0132,2023-09-27 16:18:00,1,46.02,46.02,Home & Kitchen,France
INV002314,CUST0171,2023-09-27 17:28:00,5,107.9,539.5,Clothing,Spain
INV000531,CUST0059,2023-09-28 01:10:00,2,28.31,56.62,Electronics,United Kingdom
INV000156,CUST0076,2023-09-28 02:36:00,3,127.69,383.07,Home & Kitchen,United Kingdom
INV001243,CUST0097,2023-09-28 04:14:00,1,89.69,89.69,Beauty,United Kingdom
INV000734,CUST0154,2023-09-28 07:37:00,1,86.72,86.72,Beauty,United Kingdom
INV000915,CUST0120,2023-09-28 13:41:00,6,58.02,348.12,Clothing,United Kingdom
INV001318,CUST0114,2023-09-28 16:04:00,7,120.05,840.35,Beauty,United Kingdom
INV001617,CUST0088,2023-09-29 06:01:00,1,33.21,33.21,Beauty,United Kingdom
INV001994,CUST0239,2023-09-29 16:54:00,1,95.54,95.54,Electronics,United Kingdom
INV002900,CUST0103,2023-09-29 21:17:00,5,108.03,540.15,Beauty,United Kingdom
INV002915,CUST0227,2023-09-29 21:58:00,6,99.84,599.04,Clothing,United Kingdom
INV001596,CUST0177,2023-09-30 01:34:00,3,143.92,431.76,Electronics,United Kingdom
INV000730,CUST0078,2023-09-30 03:43:00,1,41.29,41.29,Electronics,United Kingdom
INV000008,CUST0018,2023-09-30 07:17:00,2,75.64,151.28,Home & Kitchen,Germany
INV002866,CUST0243,2023-09-30 14:55:00,7,254.46,1781.22,Electronics,United Kingdom
INV000422,CUST0113,2023-09-30 20:49:00,8,259.03,2072.24,Sports,United Kingdom
INV000249,CUST0202,2023-09-30 23:57:00,1,16.83,16.83,Electronics,United Kingdom
INV000344,CUST0223,2023-10-01 02:06:00,1,25.11,25.11,Beauty,United Kingdom
INV000125,CUST0062,2023-10-01 02:27:00,4,84.13,336.52,Electronics,United Kingdom
INV002638,CUST0042,2023-10-01 04:46:00,1,83.36,83.36,Clothing,France
INV002192,CUST0042,2023-10-01 11:53:00,2,56.64,113.28,Clothing,Netherlands
INV001121,CUST0244,2023-10-01 19:50:00,1,101.6,101.6,Clothing,United Kingdom
INV000592,CUST0222,2023-10-01 22:49:00,3,67.03,201.09,Clothing,Germany
INV002706,CUST0121,2023-10-02 05:02:00,4,127.57,510.28,Clothing,United Kingdom
INV002636,CUST0218,2023-10-02 06:52:00,1,65.93,65.93,Beauty,United Kingdom
INV002433,CUST0035,2023-10-02 08:01:00,4,258.52,1034.08,Electronics,United Kingdom
INV000924,CUST0064,2023-10-02 21:46:00,2,70.18,140.36,Home & Kitchen,Spain
INV002511,CUST0106,2023-10-02 22:56:00,2,22.66,45.32,Electronics,United Kingdom
INV001276,CUST0147,2023-10-03 05:39:00,3,92.47,277.41,Home & Kitchen,United Kingdom
INV000841,CUST0094,2023-10-03 12:01:00,3,56.38,169.14,Clothing,France
INV000431,CUST0173,2023-10-03 13:02:00,2,78.76,157.52,Home & Kitchen,Spain
INV000721,CUST0207,2023-10-03 14:30:00,1,46.53,46.53,Clothing,Germany
INV002228,CUST0184,2023-10-04 02:22:00,4,153.92,615.68,Beauty,United Kingdom
INV002641,CUST0109,2023-10-04 06:24:00,2,49.08,98.16,Beauty,Spain
INV001725,CUST0146,2023-10-04 09:41:00,1,19.66,19.66,Electronics,Germany
INV002594,CUST0227,2023-10-04 20:27:00,10,264.12,2641.2,Home & Kitchen,United Kingdom
INV002396,CUST0098,2023-10-04 20:57:00,2,64.34,128.68,Beauty,Spain
INV000985,CUST0192,2023-10-04 21:09:00,8,106.21,849.68,Clothing,Spain
INV000785,CUST0168,2023-10-05 08:08:00,2,34.7,69.4,Sports,United Kingdom
INV000135,CUST0239,2023-10-05 08:16:00,3,87.64,262.92,Clothing,United Kingdom
INV001306,CUST0108,2023-10-05 20:00:00,4,130.88,523.52,Clothing,France
INV001403,CUST0227,2023-10-05 21:25:00,9,259.05,2331.45,Home & Kitchen,United Kingdom
INV001402,CUST0232,2023-10-05 21:45:00,1,84.22,84.22,Clothing,United Kingdom
INV002440,CUST0110,2023-10-06 05:14:00,1,30.0,30.0,Beauty,Netherlands
INV001620,CUST0187,2023-10-06 10:32:00,7,107.78,754.46,Clothing,United Kingdom
INV001307,CUST0024,2023-10-06 10:54:00,4,89.01,356.04,Clothing,United Kingdom
INV001969,CUST0228,2023-10-06 20:07:00,2,38.78,77.56,Sports,Germany
INV002115,CUST0044,2023-10-07 03:08:00,10,261.9,2619.0,Electronics,Netherlands
INV000602,CUST0142,2023-10-07 07:41:00,4,61.12,244.48,Home & Kitchen,France
INV001061,CUST0225,2023-10-07 23:16:00,5,96.56,482.8,Home & Kitchen,Netherlands
INV000113,CUST0147,2023-10-08 21:30:00,3,61.46,184.38,Electronics,United Kingdom
INV002664,CUST0027,2023-10-08 22:23:00,2,69.16,138.32,Electronics,United Kingdom
INV000557,CUST0202,2023-10-09 04:21:00,1,59.8,59.8,Clothing,Netherlands
INV002026,CUST0097,2023-10-09 06:59:00,5,73.77,368.85,Sports,United Kingdom
INV002988,CUST0130,2023-10-09 17:08:00,3,90.21,270.63,Sports,France
INV001472,CUST0223,2023-10-10 05:52:00,2,46.67,93.34,Home & Kitchen,Germany
INV002387,CUST0176,2023-10-10 12:23:00,1,46.08,46.08,Clothing,Spain
INV001320,CUST0209,2023-10-10 12:35:00,1,29.46,29.46,Home & Kitchen,France
INV000338,CUST0109,2023-10-10 13:56:00,1,38.06,38.06,Beauty,United Kingdom
INV000294,CUST0105,2023-10-10 14:07:00,7,264.34,1850.38,Beauty,France
INV001869,CUST0160,2023-10-10 14:31:00,5,79.6,398.0,Clothing,United Kingdom
INV000263,CUST0164,2023-10-10 15:48:00,3,56.37,169.11,Electronics,United Kingdom
INV002235,CUST0010,2023-10-11 12:40:00,6,171.91,1031.46,Clothing,Germany
INV001858,CUST0227,2023-10-11 13:03:00,6,214.97,1289.82,Clothing,United Kingdom
INV000607,CUST0166,2023-10-11 20:58:00,3,159.48,478.44,Sports,United Kingdom
INV002151,CUST0126,2023-10-12 17:45:00,2,74.65,149.3,Sports,Germany
INV000297,CUST0113,2023-10-12 19:24:00,11,254.82,2803.02,Beauty,France
INV001348,CUST0041,2023-10-12 23:35:00,2,57.93,115.86,Sports,United Kingdom
INV002928,CUST0219,2023-10-13 21:16:00,4,77.66,310.64,Electronics,Netherlands
INV000679,CUST0021,2023-10-14 01:40:00,1,103.97,103.97,Clothing,United Kingdom
INV000374,CUST0166,2023-10-14 09:09:00,3,93.03,279.09,Clothing,France
INV001619,CUST0140,2023-10-14 18:26:00,9,245.34,2208.06,Clothing,Germany
INV002991,CUST0029,2023-10-14 23:34:00,3,46.42,139.26,Sports,Netherlands
INV001364,CUST0031,2023-10-15 00:52:00,1,61.04,61.04,Clothing,United Kingdom
INV001002,CUST0183,2023-10-15 10:47:00,9,262.83,2365.47,Electronics,United Kingdom
INV001957,CUST0131,2023-10-15 14:12:00,2,89.81,179.62,Electronics,Germany
INV001943,CUST0079,2023-10-16 03:03:00,2,89.77,179.54,Clothing,France
INV002108,CUST0136,2023-10-16 08:02:00,3,63.82,191.46,Home & Kitchen,United Kingdom
INV000175,CUST0144,2023-10-16 12:19:00,2,59.44,118.88,Electronics,Spain
INV001035,CUST0243,2023-10-16 17:41:00,7,184.29,1290.03,Sports,Germany
INV001047,CUST0134,2023-10-16 18:10:00,3,54.9,164.7,Home & Kitchen,United Kingdom
INV001245,CUST0239,2023-10-17 03:18:00,2,99.45,198.9,Electronics,France
INV002306,CUST0217,2023-10-17 05:35:00,1,78.28,78.28,Home & Kitchen,United Kingdom
INV002340,CUST0239,2023-10-17 06:16:00,1,94.0,94.0,Home & Kitchen,Spain
INV000599,CUST0207,2023-10-17 07:46:00,1,58.42,58.42,Clothing,France
INV000109,CUST0114,2023-10-17 12:18:00,2,159.48,318.96,Clothing,United Kingdom
INV002782,CUST0049,2023-10-17 12:22:00,4,53.11,212.44,Home & Kitchen,Spain
INV002869,CUST0162,2023-10-17 18:02:00,4,91.63,366.52,Beauty,United Kingdom
INV002444,CUST0174,2023-10-18 06:23:00,2,40.16,80.32,Beauty,Netherlands
INV001275,CUST0125,2023-10-18 14:27:00,1,42.49,42.49,Home & Kitchen,France
INV000801,CUST0198,2023-10-19 10:14:00,4,107.71,430.84,Clothing,Netherlands
INV000337,CUST0039,2023-10-19 17:51:00,2,108.14,216.28,Beauty,France
INV002646,CUST0097,2023-10-20 05:52:00,2,79.74,159.48,Electronics,United Kingdom
INV002635,CUST0068,2023-10-20 06:29:00,5,161.79,808.95,Beauty,United Kingdom
INV001449,CUST0179,2023-10-20 09:30:00,12,224.18,2690.16,Clothing,United Kingdom
INV001733,CUST0205,2023-10-20 12:21:00,2,33.05,66.1,Beauty,United Kingdom
INV002717,CUST0030,2023-10-20 12:51:00,1,53.46,53.46,Beauty,Germany
INV001584,CUST0184,2023-10-20 14:14:00,4,172.36,689.44,Clothing,United Kingdom
INV002125,CUST0059,2023-10-20 15:13:00,1,62.85,62.85,Electronics,United Kingdom
INV001900,CUST0081,2023-10-20 22:48:00,7,139.48,976.36,Clothing,United Kingdom
INV001980,CUST0130,2023-10-21 00:45:00,5,87.5,437.5,Beauty,United Kingdom
INV002879,CUST0201,2023-10-21 02:58:00,3,52.7,158.1,Clothing,France
INV000038,CUST0170,2023-10-21 09:34:00,1,93.5,93.5,Electronics,United Kingdom
INV001514,CUST0221,2023-10-21 09:53:00,3,126.36,379.08,Clothing,France
INV002263,CUST0204,2023-10-21 11:17:00,6,89.5,537.0,Clothing,United Kingdom
INV000967,CUST0225,2023-10-21 17:51:00,1,58.66,58.66,Clothing,United Kingdom
INV002609,CUST0011,2023-10-22 05:14:00,1,55.35,55.35,Electronics,United Kingdom
INV001271,CUST0151,2023-10-22 06:29:00,8,256.41,2051.28,Clothing,United Kingdom
INV000670,CUST0195,2023-10-22 09:27:00,1,84.68,84.68,Home & Kitchen,Germany
INV000191,CUST0034,2023-10-22 16:59:00,10,230.15,2301.5,Home & Kitchen,United Kingdom
INV000205,CUST0024,2023-10-22 23:25:00,3,50.57,151.71,Clothing,Spain
INV002512,CUST0164,2023-10-23 02:53:00,1,68.18,68.18,Sports,France
INV000821,CUST0137,2023-10-23 18:42:00,4,90.61,362.44,Sports,United Kingdom
INV002843,CUST0188,2023-10-24 05:50:00,1,106.35,106.35,Electronics,United Kingdom
INV001981,CUST0088,2023-10-24 06:56:00,1,60.02,60.02,Electronics,United Kingdom
INV000837,CUST0079,2023-10-24 09:12:00,1,47.65,47.65,Sports,France
INV002656,CUST0196,2023-10-24 19:02:00,2,33.27,66.54,Beauty,United Kingdom
INV001808,CUST0223,2023-10-25 05:53:00,2,52.03,104.06,Electronics,United Kingdom
INV002600,CUST0209,2023-10-25 07:45:00,2,46.64,93.28,Beauty,France
INV002054,CUST0061,2023-10-25 09:12:00,1,54.66,54.66,Electronics,Spain
INV002559,CUST0026,2023-10-25 23:36:00,7,118.26,827.82,Beauty,Netherlands
INV002965,CUST0034,2023-10-26 00:18:00,11,175.42,1929.62,Clothing,Germany
INV000258,CUST0114,2023-10-26 03:57:00,10,60.91,609.1,Beauty,Germany
INV000327,CUST0140,2023-10-26 12:27:00,5,216.44,1082.2,Beauty,United Kingdom
INV002213,CUST0130,2023-10-27 01:35:00,3,87.42,262.26,Clothing,France
INV002836,CUST0149,2023-10-27 13:05:00,1,46.27,46.27,Electronics,Spain
INV002714,CUST0212,2023-10-27 16:24:00,4,170.16,680.64,Home & Kitchen,Germany
INV002704,CUST0190,2023-10-27 16:37:00,3,42.47,127.41,Clothing,Netherlands
INV002761,CUST0075,2023-10-27 20:38:00,10,147.46,1474.6,Electronics,United Kingdom
INV000185,CUST0023,2023-10-28 03:06:00,3,51.84,155.52,Sports,United Kingdom
INV001256,CUST0144,2023-10-28 03:48:00,2,64.21,128.42,Electronics,Germany
INV000011,CUST0223,2023-10-29 07:45:00,2,41.64,83.28,Electronics,France
INV002473,CUST0108,2023-10-29 12:07:00,6,73.23,439.38,Clothing,United Kingdom
INV000140,CUST0048,2023-10-29 12:30:00,6,58.58,351.48,Beauty,United Kingdom
INV002311,CUST0223,2023-10-30 15:11:00,1,59.61,59.61,Home & Kitchen,France
INV001019,CUST0216,2023-10-30 15:32:00,2,41.3,82.6,Clothing,Germany
INV002801,CUST0149,2023-10-30 21:36:00,1,34.75,34.75,Sports,United Kingdom
INV002807,CUST0210,2023-10-31 10:28:00,1,44.74,44.74,Home & Kitchen,United Kingdom
INV002893,CUST0097,2023-10-31 14:55:00,1,57.6,57.6,Home & Kitchen,Germany
INV001905,CUST0221,2023-10-31 16:33:00,5,157.39,786.95,Clothing,United Kingdom
INV001343,CUST0146,2023-10-31 18:07:00,1,41.19,41.19,Electronics,Germany
INV000605,CUST0179,2023-10-31 18:17:00,11,329.81,3627.91,Clothing,Germany
INV000064,CUST0066,2023-10-31 19:36:00,3,66.45,199.35,Clothing,Spain
INV000206,CUST0080,2023-11-01 02:06:00,1,48.45,48.45,Home & Kitchen,United Kingdom
INV002189,CUST0240,2023-11-01 16:02:00,2,35.77,71.54,Electronics,United Kingdom
INV002017,CUST0054,2023-11-01 21:15:00,5,121.3,606.5,Electronics,United Kingdom
INV001685,CUST0230,2023-11-02 01:14:00,1,81.03,81.03,Electronics,United Kingdom
INV002435,CUST0102,2023-11-02 08:21:00,1,70.32,70.32,Beauty,United Kingdom
INV002777,CUST0101,2023-11-02 12:37:00,1,69.29,69.29,Home & Kitchen,Germany
INV001995,CUST0095,2023-11-03 13:55:00,7,102.1,714.7,Beauty,Germany
INV001674,CUST0123,2023-11-03 19:31:00,2,34.37,68.74,Home & Kitchen,Germany
INV001503,CUST0014,2023-11-04 06:11:00,1,57.42,57.42,Beauty,United Kingdom
INV002941,CUST0013,2023-11-04 06:50:00,6,131.81,790.86,Electronics,United Kingdom
INV000991,CUST0244,2023-11-04 09:45:00,5,72.97,364.85,Home & Kitchen,United Kingdom
INV002043,CUST0174,2023-11-04 10:56:00,3,53.55,160.65,Clothing,France
INV001465,CUST0047,2023-11-04 13:57:00,1,90.75,90.75,Clothing,Spain
INV002083,CUST0022,2023-11-04 14:32:00,1,50.03,50.03,Beauty,United Kingdom
INV000946,CUST0089,2023-11-05 02:31:00,1,73.7,73.7,Clothing,Spain
INV000871,CUST0038,2023-11-05 04:03:00,1,35.21,35.21,Home & Kitchen,Germany
INV000772,CUST0068,2023-11-05 06:32:00,9,127.61,1148.49,Beauty,Spain
INV001030,CUST0173,2023-11-05 22:37:00,1,81.34,81.34,Beauty,United Kingdom
INV000696,CUST0078,2023-11-06 07:41:00,3,39.65,118.95,Beauty,Germany
INV000707,CUST0056,2023-11-06 13:35:00,9,307.68,2769.12,Clothing,United Kingdom
INV002046,CUST0143,2023-11-06 17:26:00,5,78.53,392.65,Home & Kitchen,United Kingdom
INV000362,CUST0174,2023-11-06 21:15:00,1,55.59,55.59,Home & Kitchen,United Kingdom
INV002504,CUST0027,2023-11-07 04:14:00,2,60.42,120.84,Clothing,Spain
INV002203,CUST0062,2023-11-07 11:42:00,1,55.09,55.09,Clothing,Germany
INV000668,CUST0195,2023-11-07 12:15:00,1,51.76,51.76,Clothing,United Kingdom
INV001533,CUST0098,2023-11-07 22:55:00,2,47.15,94.3,Clothing,Germany
INV001916,CUST0131,2023-11-08 03:24:00,2,67.2,134.4,Home & Kitchen,Germany
INV001904,CUST0092,2023-11-08 05:24:00,10,104.81,1048.1,Home & Kitchen,United Kingdom
INV002645,CUST0229,2023-11-08 05:31:00,8,77.68,621.44,Beauty,United Kingdom
INV002827,CUST0131,2023-11-09 01:18:00,4,72.92,291.68,Clothing,United Kingdom
INV000033,CUST0043,2023-11-09 04:57:00,2,23.91,47.82,Beauty,United Kingdom
INV000189,CUST0069,2023-11-10 00:10:00,1,31.86,31.86,Electronics,United Kingdom
INV001177,CUST0123,2023-11-10 02:20:00,4,59.02,236.08,Clothing,United Kingdom
INV000510,CUST0010,2023-11-10 12:26:00,8,112.87,902.96,Clothing,France
INV002456,CUST0154,2023-11-10 19:26:00,2,57.92,115.84,Sports,United Kingdom
INV000661,CUST0144,2023-11-10 23:23:00,2,76.46,152.92,Beauty,United Kingdom
INV000637,CUST0074,2023-11-11 16:35:00,5,92.39,461.95,Clothing,United Kingdom
INV000169,CUST0094,2023-11-11 18:05:00,1,38.12,38.12,Sports,United Kingdom
INV002932,CUST0079,2023-11-11 18:42:00,2,55.17,110.34,Clothing,United Kingdom
INV000184,CUST0101,2023-11-11 21:50:00,1,48.67,48.67,Electronics,Netherlands
INV002749,CUST0225,2023-11-12 09:53:00,3,54.82,164.46,Clothing,United Kingdom
INV002493,CUST0141,2023-11-12 18:42:00,9,108.56,977.04,Beauty,United Kingdom
INV000304,CUST0187,2023-11-12 23:16:00,8,13.69,109.52,Electronics,Germany
INV000330,CUST0123,2023-11-13 03:24:00,5,36.22,181.1,Home & Kitchen,United Kingdom
INV001106,CUST0168,2023-11-13 13:04:00,1,81.63,81.63,Sports,United Kingdom
INV001436,CUST0217,2023-11-13 14:13:00,4,47.99,191.96,Sports,Netherlands
INV002563,CUST0216,2023-11-13 16:39:00,1,69.97,69.97,Beauty,United Kingdom
INV001570,CUST0227,2023-11-14 11:29:00,4,173.24,692.96,Clothing,Spain
INV000217,CUST0178,2023-11-14 16:37:00,6,31.82,190.92,Beauty,United Kingdom
INV002660,CUST0130,2023-11-15 00:24:00,4,33.03,132.12,Home & Kitchen,United Kingdom
INV002784,CUST0166,2023-11-15 04:24:00,9,76.58,689.22,Electronics,United Kingdom
INV001937,CUST0174,2023-11-15 05:37:00,1,54.76,54.76,Beauty,United Kingdom
INV000976,CUST0039,2023-11-15 11:52:00,4,173.31,693.24,Home & Kitchen,France
INV002061,CUST0103,2023-11-15 15:04:00,3,51.52,154.56,Home & Kitchen,Germany
INV002870,CUST0010,2023-11-16 07:12:00,9,62.05,558.45,Clothing,United Kingdom
INV001278,CUST0029,2023-11-16 08:08:00,2,81.53,163.06,Sports,United Kingdom
INV001411,CUST0069,2023-11-16 18:22:00,2,37.06,74.12,Electronics,United Kingdom
INV000105,CUST0168,2023-11-16 20:15:00,1,46.07,46.07,Home & Kitchen,United Kingdom
INV001082,CUST0246,2023-11-17 13:08:00,7,220.12,1540.84,Sports,United Kingdom
INV002129,CUST0243,2023-11-17 19:15:00,10,286.99,2869.9,Sports,United Kingdom
INV000973,CUST0104,2023-11-17 21:29:00,1,74.96,74.96,Clothing,United Kingdom
INV001015,CUST0159,2023-11-18 11:21:00,1,52.38,52.38,Home & Kitchen,Spain
INV000482,CUST0028,2023-11-18 18:18:00,1,102.3,102.3,Beauty,Spain
INV001682,CUST0003,2023-11-19 15:25:00,7,143.37,1003.59,Home & Kitchen,United Kingdom
INV000639,CUST0084,2023-11-19 17:52:00,2,30.51,61.02,Clothing,United Kingdom
INV002773,CUST0171,2023-11-19 20:02:00,4,99.36,397.44,Sports,United Kingdom
INV002860,CUST0043,2023-11-20 02:18:00,1,68.36,68.36,Sports,United Kingdom
INV001400,CUST0187,2023-11-20 13:45:00,2,133.47,266.94,Electronics,France
